Index,Actual Fair Difference,Influence Fair Difference
6598,-2.500841877195459e-07,-2.6407788378707616e-07
6599,-1.0699441490374939e-05,-1.0695859141725581e-05
6600,1.303272300842706e-05,1.2973114956704508e-05
6601,-9.43068548253656e-08,-1.0315753984272652e-07
6602,-5.717335855581762e-07,-5.998373430899606e-07
6603,-1.0956606827372539e-07,-1.3125904238409772e-07
6604,-1.5639042588166951e-06,-1.5671146316246631e-06
6605,1.1896000857380962e-05,1.1835284895502303e-05
6606,-3.987635416702329e-06,-3.982262679199506e-06
6607,1.785269748938445e-05,1.7775198979544797e-05
6608,8.466218325675623e-06,8.390701919005229e-06
6609,2.2142274486158797e-08,-2.718227250658825e-10
6610,3.6773361457520526e-05,3.657637736716765e-05
6611,1.6759994894977037e-05,1.6673839832302834e-05
6612,-2.7711272837516177e-07,-3.0115118254683126e-07
6613,1.0608076900231467e-07,8.416747892192946e-08
6614,5.388518315663227e-06,5.339800624131686e-06
6615,3.135260756570446e-07,2.888290732039822e-07
6616,1.5331033530741056e-06,1.4880712075051938e-06
6617,4.605316229339129e-06,4.571281877077082e-06
6618,-6.383569393531019e-06,-6.337512809953624e-06
6619,-9.808028660018842e-06,-9.796525019149562e-06
6620,9.975230001457724e-07,9.83971259155478e-07
6621,-8.57425681272117e-06,-8.522193599475063e-06
6622,4.571224206273428e-06,4.571555175621431e-06
6623,-1.3457140240397125e-05,-1.3434617447764999e-05
6624,6.917976785869584e-08,4.5302352956088284e-08
6625,-1.1766964991166695e-05,-1.169667303370665e-05
6626,1.4705063105135974e-05,1.466597336281974e-05
6627,4.70938739932647e-06,4.6647764070852194e-06
6628,-1.0098972373362436e-06,-1.0273754832579215e-06
6629,-7.693612269765726e-07,-7.795690455711207e-07
6630,3.221019655705315e-05,3.2075243205589484e-05
6631,7.5219835246054245e-06,7.448302478703368e-06
6632,-9.461613881844855e-05,-9.393219337471954e-05
6633,-8.746148710825352e-08,-9.694416934771563e-08
6634,-3.383278551455371e-05,-3.368306651974164e-05
6635,-5.002740213486123e-05,-4.9832468049816386e-05
6636,-4.2193185667310784e-05,-4.207372185431603e-05
6637,8.58558064070758e-06,8.50378632343089e-06
6638,3.538234739575152e-05,3.52700579830059e-05
6639,-1.328073932321816e-05,-1.3285643850154006e-05
6640,1.9588763261468856e-06,1.938260633914356e-06
6641,-2.5379023564420233e-05,-2.5286901613094197e-05
6642,-2.8123226840204296e-05,-2.8057686702330188e-05
6643,-4.543446144439356e-05,-4.505881541558982e-05
6644,-2.1497929644787028e-07,-2.584260365120752e-07
6645,1.3115178654210524e-07,9.78960611568528e-08
6646,-2.022539264973089e-05,-2.0182167685424764e-05
6647,1.2955889755472683e-07,7.982285136101624e-08
6648,-1.3772574274761862e-05,-1.3747759065922721e-05
6649,-5.549643363966794e-06,-5.554197281986264e-06
6650,4.2209364392586934e-08,2.9669893135358296e-08
6651,-2.8052576421799813e-06,-2.8134313424583007e-06
6652,-4.6955739182175105e-06,-4.6816026559453e-06
6653,-1.4686363821542203e-05,-1.4557299126560235e-05
6654,3.6459638901031877e-06,3.624870163387362e-06
6655,-1.417937632225419e-06,-1.4254520110197247e-06
6656,2.3322949249671154e-07,2.13482650899829e-07
6657,-5.2904291532734904e-05,-5.270308692203417e-05
6658,4.912481865737561e-09,-7.2944088997290424e-09
6659,-3.589177423324319e-07,-3.7727509578517286e-07
6660,-1.9984327440936145e-06,-2.0095304839417424e-06
6661,5.420534039402014e-07,5.125247915470554e-07
6662,-1.9436489044843963e-05,-1.9365890419041866e-05
6663,7.113847859063771e-06,7.048786926457642e-06
6664,3.4402435857838753e-06,3.266636702762266e-06
6665,2.1335479228917764e-05,2.118348373775031e-05
6666,-1.5588418742884524e-05,-1.556972099508461e-05
6667,-3.273560385430585e-06,-3.288110037772313e-06
6668,9.458357902447645e-09,-2.4072522746308337e-09
6669,-2.0472326114906458e-07,-2.1107779407043375e-07
6670,5.6378536117396294e-08,4.673130349552526e-08
6671,-3.493770373058647e-05,-3.420868721701371e-05
6672,1.7815123574682623e-06,1.7597966866713453e-06
6673,1.001313735105036e-05,9.96049379295676e-06
6674,-9.760860447682873e-08,-1.0967950984818542e-07
6675,-5.7539632125097606e-05,-5.744069009332412e-05
6676,-5.55721704884049e-06,-5.560552310432784e-06
6677,-9.03052804057669e-06,-9.039474658199492e-06
6678,-1.256981672631552e-05,-1.2531604307827373e-05
6679,-2.6255337205211005e-05,-2.6195570393404915e-05
6680,7.134650989726321e-07,6.874152579594282e-07
6681,-1.7580470904471346e-05,-1.744836510608005e-05
6682,-4.887725525093423e-06,-4.86184176545141e-06
6683,-2.0198521188952157e-07,-2.1986762509543654e-07
6684,4.526418202044358e-05,4.508308589472447e-05
6685,-3.5970558288078713e-06,-3.608858735292152e-06
6686,2.9407690128935293e-05,2.930308620242268e-05
6687,-2.0777520866321897e-06,-2.064530832373317e-06
6688,-0.00011305777704156972,-0.00011158458501572368
6689,5.9061781667035795e-06,5.843434356719351e-06
6690,-1.8983594684829352e-05,-1.8921035068711895e-05
6691,-6.094971234965607e-06,-6.1111617820847004e-06
6692,9.446549883579403e-06,9.263618916299683e-06
6693,5.772635671363879e-06,5.753816545426806e-06
6694,8.809712602309006e-06,8.761110039879655e-06
6695,5.982146683569667e-07,5.757860332105241e-07
6696,-2.841957151805685e-06,-2.8579887969660568e-06
6697,-1.8654136803825105e-05,-1.8636829452211334e-05
6698,3.016656630977499e-05,2.9977830989941813e-05
6699,4.1548841835631345e-05,4.1430909224374394e-05
6700,-2.0103477702315686e-05,-1.9987207019518915e-05
6701,-2.2389504574726882e-05,-2.2252395433285664e-05
6702,1.7131222680988323e-06,1.681062577154033e-06
6703,2.0443514704565624e-05,2.0369319618754593e-05
6704,1.0063012473943145e-05,9.792961865911776e-06
6705,-2.827950031980553e-06,-2.872899493119376e-06
6706,1.2655654690885143e-08,3.6097868221548255e-10
6707,4.522698153208715e-07,4.3551774028602945e-07
6708,-1.7950432817132045e-05,-1.7912835658248458e-05
6709,1.0599248213449819e-05,1.0515030933579513e-05
6710,1.0758857221654372e-05,1.0708079252900678e-05
6711,2.8342169484052437e-05,2.8286348926108703e-05
6712,1.4096489713566474e-06,1.3811854522945512e-06
6713,-1.1875396888072487e-08,-3.343434767006356e-08
6714,5.542448727746674e-08,3.030169258243303e-08
6715,-4.6030673582608816e-05,-4.555385784974676e-05
6716,7.902818561777991e-07,7.450408747953283e-07
6717,-7.577974353606409e-06,-7.588674585138645e-06
6718,-5.372503720235677e-07,-5.445538399678806e-07
6719,-2.018597334396688e-06,-2.038888939910067e-06
6720,4.0687034541520006e-07,3.694959940490606e-07
6721,-0.00017826597281217493,-0.0001771404371549555
6722,4.144252860494024e-05,4.078869157235064e-05
6723,-1.234092182883506e-05,-1.2302862192636209e-05
6724,4.106417433222265e-05,4.0703024634706364e-05
6725,-7.047151428934972e-06,-7.007293353235447e-06
6726,-3.478346377994157e-05,-3.235623541266922e-05
6727,5.3384750120510915e-08,3.1798949589515786e-08
6728,-1.114219073794498e-05,-1.109232377021668e-05
6729,1.956429548921612e-08,-1.5396354769897923e-09
6730,-7.442662872392258e-06,-7.428079239061005e-06
6731,-4.4745211794094963e-07,-4.679551644830858e-07
6732,-3.713134407334895e-06,-3.7255297479119756e-06
6733,-1.9008392626584936e-07,-2.0564761550408357e-07
6734,5.2419147251236975e-05,5.1860751813468083e-05
6735,-2.2057908526385006e-06,-2.210223689435609e-06
6736,9.708679174086354e-05,9.66223135236956e-05
6737,2.0732674159418263e-06,2.0380773124718053e-06
6738,4.098567403298947e-06,4.045943003517545e-06
6739,-2.0111505289743814e-05,-2.0104181764872402e-05
6740,-8.272318064772577e-06,-8.27687235967286e-06
6741,-6.97515969150242e-08,-9.372366569580803e-08
6742,-3.640789873471384e-07,-3.85458759377148e-07
6743,-7.54630807113521e-05,-7.532664622438896e-05
6744,-9.397440958319736e-06,-9.354601311737432e-06
6745,-5.073429551172293e-05,-5.059894056051688e-05
6746,2.0652522466829693e-05,2.0534870918533496e-05
6747,-6.349927209131634e-05,-5.956290568878604e-05
6748,-4.905244620068139e-05,-4.883418575644933e-05
6749,5.49687558420997e-06,5.4679156325687485e-06
6750,-0.00010566687798435614,-0.0001051167235674965
6751,-5.180397058546227e-07,-5.330869331599127e-07
6752,-8.627646030962e-06,-8.615418262394318e-06
6753,2.9406652704289105e-06,2.920903884091735e-06
6754,-2.6238317223648e-05,-2.6161897037023234e-05
6755,1.4443710455447345e-07,1.2667500866613968e-07
6756,2.478300645036846e-06,2.458324105431457e-06
6757,4.285486524813198e-07,4.0687046343573003e-07
6758,-4.722837580295458e-06,-4.7168049011356525e-06
6759,-1.1730595889103412e-07,-1.2726644721860123e-07
6760,-3.846555556180631e-05,-3.819049466888361e-05
6761,2.7778387336779842e-05,2.7155482087258917e-05
6762,4.2608944728073084e-07,4.141240551550715e-07
6763,-2.9754657099312354e-07,-3.1682995029449884e-07
6764,-1.0717409573424153e-05,-1.0717012269190834e-05
6765,-6.703954582298888e-07,-6.844407863923535e-07
6766,3.986656097526575e-05,3.973066041009536e-05
6767,-5.164482696662365e-06,-5.180555708698924e-06
6768,9.91715637388424e-08,7.197393720656573e-08
6769,2.159441987276134e-05,2.1475028715286832e-05
6770,-2.530991041360675e-06,-2.571273197919678e-06
6771,2.1237089356751504e-05,2.0997030780374244e-05
6772,-1.4162820360930084e-08,-2.1800458583526044e-08
6773,1.572041161190807e-06,1.5652977528472586e-06
6774,3.0130075525325317e-05,3.007191112880569e-05
6775,-7.293186469414792e-06,-7.294050093552452e-06
6776,-3.939701745697688e-06,-3.944693329789179e-06
6777,2.6165452053139582e-05,2.580339346998838e-05
6778,-2.4045579152726093e-05,-1.1680151729661643e-05
6779,-9.24244839273225e-07,-9.406192183950374e-07
6780,-2.1930280542203917e-05,-2.1537904258111993e-05
6781,-9.454406738884646e-07,-9.614666222760714e-07
6782,-1.752217271153156e-05,-1.740807960377917e-05
6783,-2.2240269569318016e-06,-2.2398930981677897e-06
6784,-7.098041494346674e-06,-7.1050559280239e-06
6785,2.382992621083324e-05,2.3791467046821864e-05
6786,5.800496317709403e-07,5.635272603993414e-07
6787,2.6567762445917076e-05,2.647905526197058e-05
6788,-9.138026366067864e-06,-9.091115638057037e-06
6789,8.339412938707103e-06,8.302520445516652e-06
6790,6.638998729652235e-05,6.455729625876418e-05
6791,-2.3005152183230848e-07,-2.402707217980763e-07
6792,2.8350997333365102e-05,2.7989941707906857e-05
6793,-2.3670095470607055e-06,-2.3754272833020957e-06
6794,-1.582636830849138e-05,-1.5746506332186263e-05
6795,-1.741418467227085e-05,-1.7425853695613414e-05
6796,-3.3968154976582454e-06,-3.3913322594763725e-06
6797,-7.011711555260369e-07,-7.167073240333474e-07
6798,-4.670700758102608e-06,-4.664713551583818e-06
6799,5.0343758772886105e-06,5.009167673495155e-06
6800,2.1636935401692092e-07,1.9715278163899596e-07
6801,-9.021856270552409e-06,-9.01883747004071e-06
6802,6.595816679280664e-05,6.572623542809397e-05
6803,3.312580582448543e-05,3.305343456697323e-05
6804,-8.020280140302871e-05,-7.98262308211963e-05
6805,-1.5310909965982056e-05,-1.5194707710004725e-05
6806,-1.140430492202471e-05,-1.1325518560357997e-05
6807,-1.2333466691272221e-06,-1.2383753243140224e-06
6808,-9.107550402820408e-05,-9.030569856370268e-05
6809,6.794591166897623e-06,6.747762478295742e-06
6810,1.2857924613918215e-08,3.138486665764843e-10
6811,1.4970865991337234e-07,9.336939739077979e-08
6812,1.9838817214845594e-06,1.9526396278335863e-06
6813,2.5655722318829177e-06,2.529670917984608e-06
6814,-4.817322248884537e-07,-5.018659267124195e-07
6815,-1.1732207334552713e-05,-1.1740708623250168e-05
6816,-9.408060982707411e-06,-9.412793506726532e-06
6817,-5.567966707831218e-05,-5.531913606410824e-05
6818,5.5230958002194797e-05,5.4931591032996355e-05
6819,2.3289486839050966e-08,7.271728719721841e-10
6820,2.9919712559889344e-05,2.986377515312598e-05
6821,1.3244020213853958e-08,-6.96287553249664e-10
6822,-4.3947238771602226e-05,-4.384486143156963e-05
6823,-9.735630422003094e-06,-9.726007286836722e-06
6824,-1.36817531079525e-06,-1.389496659166304e-06
6825,6.559098129355068e-07,6.348236689438206e-07
6826,2.137790998113509e-07,1.9164868989329493e-07
6827,-6.720889956512988e-07,-6.770824085912749e-07
6828,-2.1877198706776735e-06,-2.2363441193683807e-06
6829,3.2812580710833705e-05,3.265624841358643e-05
6830,1.538099067652232e-05,1.5113641467690534e-05
6831,-1.0878712356943154e-05,-1.0872630812651631e-05
6832,7.059258178010452e-09,-1.8083943683047306e-08
6833,-2.8190903869185213e-05,-2.7966534110560107e-05
6834,1.0919207427129152e-06,1.0519214155323315e-06
6835,4.047688589858822e-08,-2.3069551570350555e-11
6836,3.1841502212692774e-08,4.2778212030548065e-09
6837,3.0611142711356454e-05,3.0517927773798304e-05
6838,-4.6938302117327524e-07,-4.846691383196604e-07
6839,-1.041166789128578e-05,-1.0398025281063451e-05
6840,-2.014290462926116e-06,-2.026157427910133e-06
6841,1.5132034053566557e-07,1.438916914593642e-07
6842,-1.4478038890208822e-05,-1.4432187539207185e-05
6843,-6.372749921823573e-06,-6.372904833037424e-06
6844,-3.0223597478062914e-06,-3.021103848981606e-06
6845,-1.0450983933429914e-05,-1.042429779045012e-05
6846,6.395511659151865e-07,6.083611458850236e-07
6847,6.6220611070755275e-06,6.5498061854258215e-06
6848,-2.9919891778001917e-05,-2.9921001988703175e-05
6849,-1.0129852647533522e-05,-1.0094053885504112e-05
6850,2.0116956336302394e-06,1.988335941192119e-06
6851,1.416883783855738e-06,1.361558290559789e-06
6852,-3.1582059175805366e-05,-3.128794487564294e-05
6853,-7.560194845712687e-06,-7.5753602750251166e-06
6854,-5.732346639281127e-06,-5.740424688136407e-06
6855,8.161641687487453e-08,5.2160372598969434e-08
6856,-1.378235120241822e-05,-1.3768050127513938e-05
6857,-2.9031415223784718e-05,-2.9005225140859543e-05
6858,3.353260147487269e-05,3.34093476022623e-05
6859,2.788837711154013e-05,2.783817681486616e-05
6860,1.4118072621194244e-05,1.4059040687292133e-05
6861,-8.510775038605978e-07,-8.35185911449322e-07
6862,4.5887178778958315e-08,1.1929020070446751e-08
6863,-3.677381456013151e-07,-3.898057587937774e-07
6864,1.3004705784636084e-05,1.286175932765412e-05
6865,-6.637750202265202e-07,-6.833613192417378e-07
6866,-1.3299814534517562e-05,-1.3169967247345746e-05
6867,-1.8998356686200646e-05,-1.895461210728027e-05
6868,-1.2895331341633565e-06,-1.3140570988262881e-06
6869,3.997826471868748e-06,3.970701427319626e-06
6870,-4.27724915169625e-06,-4.462931562369341e-06
6871,1.6091921558880617e-06,1.596991759269915e-06
6872,-3.6979231214401276e-05,-3.656707009199077e-05
6873,-3.249157053852869e-06,-3.275869014686067e-06
6874,2.9251579912681347e-05,2.8923067820658588e-05
6875,1.2983741647015767e-05,1.243104826295837e-05
6876,-3.145807967611103e-05,-3.137390019211723e-05
6877,-3.627284496804384e-05,-3.6017457187471066e-05
6878,-6.310527392305865e-07,-6.465356720795324e-07
6879,-3.895620623195484e-06,-3.91226300666927e-06
6880,-5.5000918706138435e-06,-5.496180620305409e-06
6881,5.502462070428038e-07,5.337383162389037e-07
6882,-5.730465905129378e-07,-5.949000606416872e-07
6883,-1.2904331063157137e-06,-1.3123525587887486e-06
6884,-2.3092916883182824e-06,-2.2334936708521804e-06
6885,1.9601416016812312e-05,1.9546509763839622e-05
6886,3.5741621456919503e-07,3.487499275702933e-07
6887,1.6463907436758962e-05,1.6139370549168852e-05
6888,-5.702492306552953e-06,-5.689004497207638e-06
6889,-1.436950670558046e-05,-1.4382097361933818e-05
6890,-3.459241890324538e-06,-3.458574051535791e-06
6891,-9.646445141942017e-05,-9.452538623842795e-05
6892,3.276935865986763e-05,3.259345703571461e-05
6893,-5.165232490389471e-06,-5.1651795606525505e-06
6894,1.3530124576277558e-08,5.601571529076084e-09
6895,-6.109300570988907e-08,-7.647145528558594e-08
6896,-2.4697828548969625e-07,-2.576091886782488e-07
6897,1.5280125192917993e-08,-2.1837868526276215e-10
6898,-6.195591373270304e-09,-1.7083869587196955e-08
6899,4.4212377139918324e-07,4.387813824967415e-07
6900,-3.68884415791193e-07,-3.909429416775614e-07
6901,-5.7778723713125535e-05,-5.703588695792887e-05
6902,-4.043663500513661e-05,-4.03270906139087e-05
6903,-1.3204494418883606e-05,-1.315479551058032e-05
6904,5.198795366656572e-05,5.1731179313430725e-05
6905,-3.0245824511720976e-05,-3.018695708578631e-05
6906,1.933083334282326e-05,1.9290010759063193e-05
6907,5.3392525917850264e-05,5.2918046122538945e-05
6908,-2.5995675322354472e-06,-2.581853828328624e-06
6909,2.663678083553167e-05,2.655963940488622e-05
6910,-1.585979020335415e-08,-4.213235167645577e-08
6911,-0.0001253055242826373,-0.00012381166260068757
6912,1.713984972284699e-07,1.495829618802783e-07
6913,0.00010421405308258525,0.00010369208741133095
6914,-2.7915072364131932e-05,-2.7293236373242456e-05
6915,-4.700504697530139e-06,-4.692500238072475e-06
6916,-1.59315123419157e-05,-1.5921967728335616e-05
6917,1.8138740731643566e-07,1.728681739853274e-07
6918,5.987288849351735e-05,5.965058852556723e-05
6919,-1.8901167131435415e-08,-2.7973358444593158e-08
6920,2.8834010240563757e-07,2.7587493771856485e-07
6921,8.319591866479126e-06,8.289884519720253e-06
6922,3.223579139732813e-07,3.093373265578275e-07
6923,-5.242700723950833e-05,-5.2214815443895586e-05
6924,5.068497478444289e-06,5.047366418309404e-06
6925,-5.5945680386526586e-05,-5.553228706850534e-05
6926,-6.489168285297997e-05,-6.439754365855295e-05
6927,8.506980807038156e-06,8.408966273261723e-06
6928,-3.533412658018875e-07,-3.638256921327447e-07
6929,-9.253700079323024e-05,-9.189144388719654e-05
6930,-7.223273177592304e-06,-7.2367723860720625e-06
6931,1.8592999673550104e-05,1.8557984065361867e-05
6932,6.231962042876904e-05,6.196129674844981e-05
6933,1.2209968720588993e-05,1.2076906520661025e-05
6934,-1.971076175222297e-06,-1.974558637525354e-06
6935,-7.76458694562443e-09,-1.7597996079454832e-08
6936,1.8007239643846873e-08,9.536607763483417e-09
6937,-4.304550605804813e-05,-4.258996184025527e-05
6938,3.169157103527498e-05,3.162070660826866e-05
6939,1.2437420672500865e-05,1.2389002962161054e-05
6940,-4.273664599152571e-07,-4.373185929497358e-07
6941,-8.230984447937795e-06,-8.201508588041429e-06
6942,6.945923416629141e-06,6.8561713587825e-06
6943,-2.233501023291007e-05,-2.2202842758275575e-05
6944,-1.1025600758107768e-05,-1.1035239993890157e-05
6945,-2.5110379225923296e-07,-2.6387410901952996e-07
6946,3.4695154949027085e-07,3.259719842910629e-07
6947,-6.67338490356606e-07,-6.86801678484056e-07
6948,7.729204516365717e-05,7.47813146000345e-05
6949,2.606712519032106e-05,2.5828357599587485e-05
6950,6.423265830893254e-05,6.399998008763485e-05
6951,2.8480679121423158e-05,2.828138894890869e-05
6952,-2.0908596648494537e-07,-2.4879593941847127e-07
6953,-1.7155003085800313e-05,-1.7020154296687324e-05
6954,7.4519492793134745e-06,7.426759335320355e-06
6955,8.941281320340444e-07,8.782255509608886e-07
6956,2.7342245467742998e-08,3.740600210078132e-09
6957,3.2069923116717636e-05,3.182680948655255e-05
6958,0.00012505183953398502,0.00012248797145252924
6959,-7.677320838062052e-06,-7.675143432052922e-06
6960,-3.312887166317946e-06,-3.313989224907214e-06
6961,1.5051351415218406e-08,-1.3198699752490962e-13
6962,-1.087324857795835e-05,-1.0889171830368893e-05
6963,8.800475626014048e-09,-6.323143006472727e-09
6964,1.5239741530170825e-05,1.5225716334995123e-05
